o111 o111
7 1.1305196200
8 1.1346316980
9 1.1385546469
10 1.0774963814
11 1.0828660756
12 1.0880435464
13 1.0930294812
14 1.0978246565
15 1.1024299284
16 1.1068462230
17 1.1110745267
18 1.1151158764
19 1.1189713501
20 0.7638835884
21 0.7676903958
22 0.7713609279
23 0.7748956718
24 0.7782951780
25 0.7815600536
26 0.7846909550
27 0.7876885817
28 0.7905536685
29 0.7932869798
30 0.3892574138
31 0.3911972748
32 0.3930676931
33 0.3948689168
34 0.3966012266
35 0.3982649317
36 0.3998603667
37 0.4013878879
38 0.4028478699
39 0.4042407022
40 0.1417242710
41 0.1424305527
42 0.1431115510
43 0.1437673565
44 0.1443980711
45 0.1450038075
46 0.1455846875
47 0.1461408409
48 0.1466724041
49 0.1471795187
50 0.0366080703
51 0.0367905063
52 0.0369664115
53 0.0371358092
54 0.0372987259
55 0.0374551906
56 0.0376052347
57 0.0377488918
58 0.0378861972
59 0.0380171874
60 0.0066618604
61 0.0066950597
62 0.0067270706
63 0.0067578972
64 0.0067875445
65 0.0068160176
66 0.0068433223
67 0.0068694647
68 0.0068944513
69 0.0069182886
70 0.0008487918
71 0.0008530218
72 0.0008571003
73 0.0008610279
74 0.0008648053
75 0.0008684331
76 0.0008719120
77 0.0008752428
78 0.0008784264
79 0.0008814635
80 0.0000753272
81 0.0000757026
82 0.0000760646
83 0.0000764132
84 0.0000767484
85 0.0000770703
86 0.0000773791
87 0.0000776747
88 0.0000779572
89 0.0000782267
90 0.0000046372
91 0.0000046603
92 0.0000046826
93 0.0000047041
94 0.0000047247
95 0.0000047445
96 0.0000047635
97 0.0000047817
98 0.0000047991
99 0.0000048157
o5 o112
0 0.3341442187
1 0.3394787087
2 0.3447160246
3 0.3498491725
4 0.3548712197
5 0.3597753106
6 0.3645546821
7 0.3692026783
8 0.3737127663
9 0.3780785509
10 0.1485710562
11 0.1509429387
12 0.1532716145
13 0.1555539739
14 0.1577869344
15 0.1599674479
16 0.1620925072
17 0.1641591528
18 0.1661644802
19 0.1681056457
20 0.0485385868
21 0.0493134875
22 0.0500742726
23 0.0508199259
24 0.0515494404
25 0.0522618204
26 0.0529560833
27 0.0536312623
28 0.0542864085
29 0.0549205928
30 0.0114013019
31 0.0115833195
32 0.0117620215
33 0.0119371691
34 0.0121085259
35 0.0122758579
36 0.0124389344
37 0.0125975282
38 0.0127514164
39 0.0129003810
40 0.0018975231
41 0.0019278163
42 0.0019575578
43 0.0019867077
44 0.0020152266
45 0.0020430758
46 0.0020702166
47 0.0020966115
48 0.0021222232
49 0.0021470154
50 0.0002215698
51 0.0002251071
52 0.0002285800
53 0.0002319837
54 0.0002353138
55 0.0002385657
56 0.0002417349
57 0.0002448170
58 0.0002478076
59 0.0002507025
60 0.0000180299
61 0.0000183177
62 0.0000186003
63 0.0000188773
64 0.0000191483
65 0.0000194129
66 0.0000196708
67 0.0000199216
68 0.0000201649
69 0.0000204005
70 0.0000010176
71 0.0000010338
72 0.0000010498
73 0.0000010654
74 0.0000010807
75 0.0000010956
76 0.0000011102
77 0.0000011244
78 0.0000011381
79 0.0000011514
80 0.0000000397
81 0.0000000403
82 0.0000000410
83 0.0000000416
84 0.0000000422
85 0.0000000427
86 0.0000000433
87 0.0000000439
88 0.0000000444
89 0.0000000449
90 0.0000000011
91 0.0000000011
92 0.0000000011
93 0.0000000011
94 0.0000000011
95 0.0000000011
96 0.0000000012
97 0.0000000012
98 0.0000000012
99 0.0000000012
o5 o113
0 0.0008810524
1 0.0008891977
2 0.0008971228
3 0.0009048223
4 0.0009122913
5 0.0009195251
6 0.0009265188
7 0.0009332681
8 0.0009397688
9 0.0009460167
10 0.0000808274
11 0.0000815746
12 0.0000823017
13 0.0000830080
14 0.0000836933
15 0.0000843569
16 0.0000849985
17 0.0000856177
18 0.0000862140
19 0.0000867872
20 0.0000051501
21 0.0000051977
22 0.0000052441
23 0.0000052891
24 0.0000053327
25 0.0000053750
26 0.0000054159
27 0.0000054554
28 0.0000054934
29 0.0000055299
30 0.0000002271
31 0.0000002292
32 0.0000002312
33 0.0000002332
34 0.0000002351
35 0.0000002370
36 0.0000002388
37 0.0000002405
38 0.0000002422
39 0.0000002438
40 0.0000000069
41 0.0000000070
42 0.0000000070
43 0.0000000071
44 0.0000000072
45 0.0000000072
46 0.0000000073
47 0.0000000073
48 0.0000000074
49 0.0000000074
50 0.0000000001
51 0.0000000001
52 0.0000000001
53 0.0000000001
54 0.0000000001
55 0.0000000002
56 0.0000000002
57 0.0000000002
58 0.0000000002
59 0.0000000002
60 0.0000000000
61 0.0000000000
62 0.0000000000
63 0.0000000000
64 0.0000000000
65 0.0000000000
66 0.0000000000
67 0.0000000000
68 0.0000000000
69 0.0000000000
70 0.0000000000
71 0.0000000000
72 0.0000000000
73 0.0000000000
74 0.0000000000
75 0.0000000000
76 0.0000000000
77 0.0000000000
78 0.0000000000
79 0.0000000000
80 0.0000000000
81 0.0000000000
82 0.0000000000
83 0.0000000000
84 0.0000000000
85 0.0000000000
86 0.0000000000
87 0.0000000000
88 0.0000000000
89 0.0000000000
90 0.0000000000
91 0.0000000000
92 0.0000000000
93 0.0000000000
94 0.0000000000
95 0.0000000000
96 0.0000000000
97 0.0000000000
98 0.0000000000
99 0.0000000000
o5 o2
0 0.0646326635
1 0.0629688900
2 0.0613104483
3 0.0596591987
4 0.0580169388
5 0.0563854010
6 0.0547662501
7 0.0531610815
8 0.0515714187
9 0.0499987122
10 0.0946228492
11 0.0921870686
12 0.0897590938
13 0.0873416483
14 0.0849373637
15 0.0825487764
16 0.0801783239
17 0.0778283413
18 0.0755010595
19 0.0731986018
20 0.1153167459
21 0.1123482632
22 0.1093892934
23 0.1064431556
24 0.1035130571
25 0.1006020888
26 0.0977132213
27 0.0948493005
28 0.0920130451
29 0.0892070429
30 0.1251570756
31 0.1219352832
32 0.1187238155
33 0.1155262748
34 0.1123461420
35 0.1091867720
36 0.1060513885
37 0.1029430807
38 0.0998647989
39 0.0968193520
40 0.1282780843
41 0.1249759509
42 0.1216843997
43 0.1184071227
44 0.1151476878
45 0.1119095334
46 0.1086959638
47 0.1055101449
48 0.1023551008
49 0.0992337104
50 0.1282780843
51 0.1249759509
52 0.1216843997
53 0.1184071227
54 0.1151476878
55 0.1119095334
56 0.1086959638
57 0.1055101449
58 0.1023551008
59 0.0992337104
60 0.1251570756
61 0.1219352832
62 0.1187238155
63 0.1155262748
64 0.1123461420
65 0.1091867720
66 0.1060513885
67 0.1029430807
68 0.0998647989
69 0.0968193520
70 0.1153167459
71 0.1123482632
72 0.1093892934
73 0.1064431556
74 0.1035130571
75 0.1006020888
76 0.0977132213
77 0.0948493005
78 0.0920130451
79 0.0892070429
80 0.0946228492
81 0.0921870686
82 0.0897590938
83 0.0873416483
84 0.0849373637
85 0.0825487764
86 0.0801783239
87 0.0778283413
88 0.0755010595
89 0.0731986018
90 0.0646326635
91 0.0629688900
92 0.0613104483
93 0.0596591987
94 0.0580169388
95 0.0563854010
96 0.0547662501
97 0.0531610815
98 0.0515714187
99 0.0499987122
o5 o3
0 0.0892894943
1 0.0878245586
2 0.0863308566
3 0.0848106880
4 0.0832663609
5 0.0817001859
6 0.0801144704
7 0.0785115134
8 0.0768935999
9 0.0752629954
10 0.1307206897
11 0.1285760096
12 0.1263892153
13 0.1241636737
14 0.1219027638
15 0.1196098683
16 0.1172883653
17 0.1149416207
18 0.1125729795
19 0.1101857587
20 0.1593091382
21 0.1566954193
22 0.1540303759
23 0.1513181112
24 0.1485627431
25 0.1457683942
26 0.1429391816
27 0.1400792069
28 0.1371925469
29 0.1342832440
30 0.1729034730
31 0.1700667174
32 0.1671742578
33 0.1642305473
34 0.1612400552
35 0.1582072560
36 0.1551366180
37 0.1520325930
38 0.1488996055
39 0.1457420428
40 0.1772151208
41 0.1743076259
42 0.1713430377
43 0.1683259206
44 0.1652608555
45 0.1621524282
46 0.1590052185
47 0.1558237892
48 0.1526126752
49 0.1493763733
50 0.1772151208
51 0.1743076259
52 0.1713430377
53 0.1683259206
54 0.1652608555
55 0.1621524282
56 0.1590052185
57 0.1558237892
58 0.1526126752
59 0.1493763733
60 0.1729034730
61 0.1700667174
62 0.1671742578
63 0.1642305473
64 0.1612400552
65 0.1582072560
66 0.1551366180
67 0.1520325930
68 0.1488996055
69 0.1457420428
70 0.1593091382
71 0.1566954193
72 0.1540303759
73 0.1513181112
74 0.1485627431
75 0.1457683942
76 0.1429391816
77 0.1400792069
78 0.1371925469
79 0.1342832440
80 0.1307206897
81 0.1285760096
82 0.1263892153
83 0.1241636737
84 0.1219027638
85 0.1196098683
86 0.1172883653
87 0.1149416207
88 0.1125729795
89 0.1101857587
90 0.0892894943
91 0.0878245586
92 0.0863308566
93 0.0848106880
94 0.0832663609
95 0.0817001859
96 0.0801144704
97 0.0785115134
98 0.0768935999
99 0.0752629954
o5 o4
0 0.1091165754
1 0.1083496483
2 0.1075223623
3 0.1066361855
4 0.1056926819
5 0.1046935068
6 0.1036404020
7 0.1025351906
8 0.1013797719
9 0.1001761158
10 0.1597477297
11 0.1586249410
12 0.1574137862
13 0.1561164147
14 0.1547351163
15 0.1532723142
16 0.1517305585
17 0.1501125182
18 0.1484209739
19 0.1466588097
20 0.1946843549
21 0.1933160137
22 0.1918399809
23 0.1902588759
24 0.1885754893
25 0.1867927743
26 0.1849138386
27 0.1829419350
28 0.1808804521
29 0.1787329048
30 0.2112973649
31 0.2098122589
32 0.2082102717
33 0.2064942463
34 0.2046672111
35 0.2027323716
36 0.2006931006
37 0.1985529284
38 0.1963155329
39 0.1939847288
40 0.2165664309
41 0.2150442913
42 0.2134023558
43 0.2116435383
44 0.2097709428
45 0.2077878547
46 0.2056977309
47 0.2035041899
48 0.2012110010
49 0.1988220743
50 0.2165664309
51 0.2150442913
52 0.2134023558
53 0.2116435383
54 0.2097709428
55 0.2077878547
56 0.2056977309
57 0.2035041899
58 0.2012110010
59 0.1988220743
60 0.2112973649
61 0.2098122589
62 0.2082102717
63 0.2064942463
64 0.2046672111
65 0.2027323716
66 0.2006931006
67 0.1985529284
68 0.1963155329
69 0.1939847288
70 0.1946843549
71 0.1933160137
72 0.1918399809
73 0.1902588759
74 0.1885754893
75 0.1867927743
76 0.1849138386
77 0.1829419350
78 0.1808804521
79 0.1787329048
80 0.1597477297
81 0.1586249410
82 0.1574137862
83 0.1561164147
84 0.1547351163
85 0.1532723142
86 0.1517305585
87 0.1501125182
88 0.1484209739
89 0.1466588097
90 0.1091165754
91 0.1083496483
92 0.1075223623
93 0.1066361855
94 0.1056926819
95 0.1046935068
96 0.1036404020
97 0.1025351906
98 0.1013797719
99 0.1001761158
o5 o5
0 0.1105827193
1 0.1108534906
2 0.1110570041
3 0.1111928873
4 0.1112608912
5 0.1112608912
6 0.1111928873
7 0.1110570041
8 0.1108534906
9 0.1105827193
10 0.1618941787
11 0.1622905905
12 0.1625885362
13 0.1627874706
14 0.1628870290
15 0.1628870290
16 0.1627874705
17 0.1625885362
18 0.1622905905
19 0.1618941787
20 0.1973002295
21 0.1977833361
22 0.1981464422
23 0.1983888832
24 0.1985102149
25 0.1985102149
26 0.1983888832
27 0.1981464422
28 0.1977833361
29 0.1973002295
30 0.2141364600
31 0.2146607916
32 0.2150548826
33 0.2153180119
34 0.2154496972
35 0.2154496972
36 0.2153180118
37 0.2150548826
38 0.2146607916
39 0.2141364600
40 0.2194763239
41 0.2200137306
42 0.2204176489
43 0.2206873397
44 0.2208223089
45 0.2208223089
46 0.2206873397
47 0.2204176489
48 0.2200137306
49 0.2194763239
50 0.2194763239
51 0.2200137306
52 0.2204176489
53 0.2206873397
54 0.2208223089
55 0.2208223089
56 0.2206873397
57 0.2204176489
58 0.2200137306
59 0.2194763239
60 0.2141364600
61 0.2146607916
62 0.2150548826
63 0.2153180119
64 0.2154496972
65 0.2154496972
66 0.2153180118
67 0.2150548826
68 0.2146607916
69 0.2141364600
70 0.1973002295
71 0.1977833361
72 0.1981464422
73 0.1983888832
74 0.1985102149
75 0.1985102149
76 0.1983888832
77 0.1981464422
78 0.1977833361
79 0.1973002295
80 0.1618941787
81 0.1622905905
82 0.1625885362
83 0.1627874706
84 0.1628870290
85 0.1628870290
86 0.1627874705
87 0.1625885362
88 0.1622905905
89 0.1618941787
90 0.1105827193
91 0.1108534906
92 0.1110570041
93 0.1111928873
94 0.1112608912
95 0.1112608912
96 0.1111928873
97 0.1110570041
98 0.1108534906
99 0.1105827193
o5 o6
0 0.1335239188
1 0.1351351732
2 0.1366822777
3 0.1381625960
4 0.1395735854
5 0.1409128042
6 0.1421779188
7 0.1433667106
8 0.1444770821
9 0.1455070634
10 0.1692645086
11 0.1713070503
12 0.1732682711
13 0.1751448289
14 0.1769335003
15 0.1786311903
16 0.1802349405
17 0.1817419383
18 0.1831495250
19 0.1844552032
20 0.1879245064
21 0.1901922213
22 0.1923696503
23 0.1944530829
24 0.1964389404
25 0.1983237865
26 0.2001043368
27 0.2017774686
28 0.2033402299
29 0.2047898482
30 0.1946268160
31 0.1969754086
32 0.1992304955
33 0.2013882335
34 0.2034449164
35 0.2053969854
36 0.2072410388
37 0.2089738427
38 0.2105923397
39 0.2120936585
40 0.1961219862
41 0.1984886213
42 0.2007610322
43 0.2029353465
44 0.2050078294
45 0.2069748946
46 0.2088331145
47 0.2105792302
48 0.2122101609
49 0.2137230132
50 0.1952935035
51 0.1976501412
52 0.1999129528
53 0.2020780821
54 0.2041418101
55 0.2061005658
56 0.2079509360
57 0.2096896755
58 0.2113137166
59 0.2128201782
60 0.1904057303
61 0.1927033865
62 0.1949095648
63 0.1970205055
64 0.1990325830
65 0.2009423152
66 0.2027463746
67 0.2044415973
68 0.2060249922
69 0.2074937502
70 0.1754207250
71 0.1775375548
72 0.1795701059
73 0.1815149149
74 0.1833686410
75 0.1851280766
76 0.1867901558
77 0.1883519638
78 0.1898107449
79 0.1911639111
80 0.1439400152
81 0.1456769622
82 0.1473447552
83 0.1489405519
84 0.1504616115
85 0.1519053017
86 0.1532691070
87 0.1545506355
88 0.1557476262
89 0.1568579555
90 0.0983189850
91 0.0995054158
92 0.1006446106
93 0.1017346280
94 0.1027735957
95 0.1037597159
96 0.1046912703
97 0.1055666251
98 0.1063842359
99 0.1071426521
o5 o7
0 0.1038696126
1 0.1061248885
2 0.1083628661
3 0.1105804162
4 0.1127743827
5 0.1149415893
6 0.1170788474
7 0.1191829636
8 0.1212507472
9 0.1232790187
10 0.1316725803
11 0.1345315301
12 0.1373685512
13 0.1401796770
14 0.1429609064
15 0.1457082131
16 0.1484175550
17 0.1510848838
18 0.1537061549
19 0.1562773374
20 0.1461883821
21 0.1493625072
22 0.1525122862
23 0.1556333151
24 0.1587211519
25 0.1617713262
26 0.1647793504
27 0.1677407299
28 0.1706509742
29 0.1735056082
30 0.1514021768
31 0.1546895068
32 0.1579516223
33 0.1611839624
34 0.1643819266
35 0.1675408851
36 0.1706561902
37 0.1737231870
38 0.1767372249
39 0.1796936691
40 0.1525652849
41 0.1558778689
42 0.1591650448
43 0.1624222166
44 0.1656447482
45 0.1688279746
46 0.1719672122
47 0.1750577704
48 0.1780949629
49 0.1810741192
50 0.1519207998
51 0.1552193904
52 0.1584926802
53 0.1617360926
54 0.1649450113
55 0.1681147907
56 0.1712407672
57 0.1743182698
58 0.1773426322
59 0.1803092036
60 0.1481185514
61 0.1513345854
62 0.1545259519
63 0.1576881887
64 0.1608167951
65 0.1639072418
66 0.1669549818
67 0.1699554613
68 0.1729041304
69 0.1757964550
70 0.1364615636
71 0.1394244945
72 0.1423646992
73 0.1452780667
74 0.1481604505
75 0.1510076779
76 0.1538155596
77 0.1565799002
78 0.1592965079
79 0.1619612054
80 0.1119723997
81 0.1144036080
82 0.1168161684
83 0.1192067079
84 0.1215718240
85 0.1239080927
86 0.1262120766
87 0.1284803333
88 0.1307094231
89 0.1328959184
90 0.0764833370
91 0.0781439866
92 0.0797918987
93 0.0814247693
94 0.0830402743
95 0.0846360749
96 0.0862098233
97 0.0877591679
98 0.0892817595
99 0.0907752566
o5 o8
0 0.0679016790
1 0.0700375222
2 0.0721963933
3 0.0743763224
4 0.0765752402
5 0.0787909804
6 0.0810212820
7 0.0832637922
8 0.0855160697
9 0.0877755882
10 0.0860770447
11 0.0887845929
12 0.0915213330
13 0.0942847676
14 0.0970722738
15 0.0998811052
16 0.1027083957
17 0.1055511627
18 0.1084063113
19 0.1112706392
20 0.0955663197
21 0.0985723525
22 0.1016107953
23 0.1046788755
24 0.1077736809
25 0.1108921625
26 0.1140311381
27 0.1171872964
28 0.1203572014
29 0.1235372975
30 0.0989746833
31 0.1020879260
32 0.1052347346
33 0.1084122376
34 0.1116174189
35 0.1148471209
36 0.1180980478
37 0.1213667701
38 0.1246497295
39 0.1279432434
40 0.0997350307
41 0.1028721901
42 0.1060431732
43 0.1092450866
44 0.1124748909
45 0.1157294042
46 0.1190053055
47 0.1222991390
48 0.1256073188
49 0.1289261343
50 0.0993137177
51 0.1024376247
52 0.1055952126
53 0.1087836000
54 0.1119997606
55 0.1152405258
56 0.1185025886
57 0.1217825079
58 0.1250767129
59 0.1283815086
60 0.0968281106
61 0.0998738330
62 0.1029523932
63 0.1060609822
64 0.1091966493
65 0.1123563052
66 0.1155367256
67 0.1187345556
68 0.1219463138
69 0.1251683977
70 0.0892077005
71 0.0920137234
72 0.0948499997
73 0.0977139416
74 0.1006028304
75 0.1035138201
76 0.1064439402
77 0.1093900998
78 0.1123490913
79 0.1153175959
80 0.0731986358
81 0.0755010945
82 0.0778283775
83 0.0801783611
84 0.0825488148
85 0.0849374031
86 0.0873416888
87 0.0897591355
88 0.0921871114
89 0.0946228931
90 0.0499987135
91 0.0515714200
92 0.0531610829
93 0.0547662516
94 0.0563854024
95 0.0580169403
96 0.0596592003
97 0.0613104499
98 0.0629688917
99 0.0646326652
o5 o9
0 0.0284721175
1 0.0296494975
2 0.0308566926
3 0.0320934109
4 0.0333592935
5 0.0346539130
6 0.0359767710
7 0.0373272978
8 0.0387048499
9 0.0401087097
10 0.0416834574
11 0.0434071532
12 0.0451744986
13 0.0469850662
14 0.0488383308
15 0.0507336662
16 0.0526703434
17 0.0546475277
18 0.0566642774
19 0.0587195418
20 0.0507995765
21 0.0529002424
22 0.0550541040
23 0.0572606404
24 0.0595192116
25 0.0618290545
26 0.0641892804
27 0.0665988724
28 0.0690566827
29 0.0715614309
30 0.0551344593
31 0.0574143815
32 0.0597520386
33 0.0621468656
34 0.0645981675
35 0.0671051163
36 0.0696667476
37 0.0722819574
38 0.0749495001
39 0.0776679861
40 0.0565093327
41 0.0588461086
42 0.0612420593
43 0.0636966054
44 0.0662090348
45 0.0687784987
46 0.0714040087
47 0.0740844333
48 0.0768184958
49 0.0796047720
50 0.0565093327
51 0.0588461086
52 0.0612420593
53 0.0636966054
54 0.0662090348
55 0.0687784987
56 0.0714040087
57 0.0740844333
58 0.0768184958
59 0.0796047720
60 0.0551344593
61 0.0574143815
62 0.0597520386
63 0.0621468656
64 0.0645981675
65 0.0671051163
66 0.0696667476
67 0.0722819574
68 0.0749495001
69 0.0776679861
70 0.0507995765
71 0.0529002424
72 0.0550541040
73 0.0572606404
74 0.0595192116
75 0.0618290545
76 0.0641892804
77 0.0665988724
78 0.0690566827
79 0.0715614309
80 0.0416834574
81 0.0434071532
82 0.0451744986
83 0.0469850662
84 0.0488383308
85 0.0507336662
86 0.0526703434
87 0.0546475277
88 0.0566642774
89 0.0587195418
90 0.0284721175
91 0.0296494975
92 0.0308566926
93 0.0320934109
94 0.0333592935
95 0.0346539130
96 0.0359767710
97 0.0373272978
98 0.0387048499
99 0.0401087097
o5 o10
0 0.0142788167
1 0.0150110987
2 0.0157712909
3 0.0165598542
4 0.0173772190
5 0.0182237833
6 0.0190999097
7 0.0200059228
8 0.0209421065
9 0.0219087017
10 0.0209043267
11 0.0219763947
12 0.0230893236
13 0.0242437879
14 0.0254404180
15 0.0266797964
16 0.0279624539
17 0.0292888659
18 0.0306594480
19 0.0320745528
20 0.0254760764
21 0.0267826043
22 0.0281389293
23 0.0295458734
24 0.0310042050
25 0.0325146339
26 0.0340778070
27 0.0356943035
28 0.0373646302
29 0.0390892167
30 0.0276500277
31 0.0290680456
32 0.0305401100
33 0.0320671129
34 0.0336498884
35 0.0352892068
36 0.0369857703
37 0.0387402074
38 0.0405530681
39 0.0424248189
40 0.0283395291
41 0.0297929078
42 0.0313016806
43 0.0328667621
44 0.0344890068
45 0.0361692044
46 0.0379080746
47 0.0397062617
48 0.0415643292
49 0.0434827553
50 0.0283395291
51 0.0297929078
52 0.0313016806
53 0.0328667621
54 0.0344890068
55 0.0361692044
56 0.0379080746
57 0.0397062617
58 0.0415643292
59 0.0434827553
60 0.0276500277
61 0.0290680456
62 0.0305401100
63 0.0320671129
64 0.0336498884
65 0.0352892068
66 0.0369857703
67 0.0387402074
68 0.0405530681
69 0.0424248189
70 0.0254760764
71 0.0267826043
72 0.0281389293
73 0.0295458734
74 0.0310042050
75 0.0325146339
76 0.0340778070
77 0.0356943035
78 0.0373646302
79 0.0390892167
80 0.0209043267
81 0.0219763947
82 0.0230893236
83 0.0242437879
84 0.0254404180
85 0.0266797964
86 0.0279624539
87 0.0292888659
88 0.0306594480
89 0.0320745528
90 0.0142788167
91 0.0150110987
92 0.0157712909
93 0.0165598542
94 0.0173772190
95 0.0182237833
96 0.0190999097
97 0.0200059228
98 0.0209421065
99 0.0219087017
o5 o11
0 0.0059393970
1 0.0063035825
2 0.0066860093
3 0.0070873024
4 0.0075080887
5 0.0079489960
6 0.0084106509
7 0.0088936777
8 0.0093986964
9 0.0099263206
10 0.0086953350
11 0.0092285062
12 0.0097883828
13 0.0103758797
14 0.0109919150
15 0.0116374076
16 0.0123132749
17 0.0130204309
18 0.0137597831
19 0.0145322302
20 0.0105969938
21 0.0112467688
22 0.0119290897
23 0.0126450714
24 0.0133958329
25 0.0141824938
26 0.0150061725
27 0.0158679825
28 0.0167690301
29 0.0177104104
30 0.0115012676
31 0.0122064899
32 0.0129470353
33 0.0137241140
34 0.0145389402
35 0.0153927293
36 0.0162866949
37 0.0172220459
38 0.0181999826
39 0.0192216937
40 0.0117880716
41 0.0125108799
42 0.0132698921
43 0.0140663486
44 0.0149014939
45 0.0157765737
46 0.0166928319
47 0.0176515075
48 0.0186538308
49 0.0197010200
50 0.0117880716
51 0.0125108799
52 0.0132698921
53 0.0140663486
54 0.0149014939
55 0.0157765737
56 0.0166928319
57 0.0176515075
58 0.0186538308
59 0.0197010200
60 0.0115012676
61 0.0122064899
62 0.0129470353
63 0.0137241140
64 0.0145389402
65 0.0153927293
66 0.0162866949
67 0.0172220459
68 0.0181999826
69 0.0192216937
70 0.0105969938
71 0.0112467688
72 0.0119290897
73 0.0126450714
74 0.0133958329
75 0.0141824938
76 0.0150061725
77 0.0158679825
78 0.0167690301
79 0.0177104104
80 0.0086953350
